"","game_str","play_id","ball_landing_x","ball_landing_y","ball_landing_z","pos_catch","timestamp_hit_ground","timestamp_get_ball","timestamp_hit_into_play","hang_time","catch","player_start_x","player_start_y","distance_from_start","catch_prob"
"1502","1903_11_TeamNC_TeamA1",246,60.8064,392.25,3.53265,8,13928936,13928936,13924136,4800,1,16.9374,317.445,86.7195317445845,0.715704308772387
"1503","1903_11_TeamNC_TeamA1",249,36.6822,221.8527,1.34076,8,14024386,14024386,14019936,4450,1,14.2356,308.2437,89.2594797910003,0.346720821932146
"1504","1903_11_TeamNC_TeamA1",253,-210.2493,269.3229,-1.852641,7,14158536,14161036,14155236,3300,0,-116.9025,255.6477,94.3431829295578,0.00499397079894228
"1505","1903_11_TeamNC_TeamA1",256,139.7829,292.1196,3.5868,9,14363936,14363936,14360286,3650,1,158.7759,270.6603,28.6572086130174,0.993634248829694
"1506","1903_11_TeamNC_TeamA1",266,-110.6001,244.4085,2.471085,7,14818686,14818686,14814436,4250,1,-134.3154,251.0658,24.6319933700056,0.999535155872945
"1507","1903_12_TeamNC_TeamA1",61,104.1507,335.265,-0.998628,9,1944848,1947248,1941098,3750,0,136.0488,269.7933,72.8287874710269,0.320109886705537
"1508","1903_12_TeamNC_TeamA1",69,56.6136,197.4591,-0.2914257,9,2223404,2225454,2221654,1750,0,131.685,261.3576,98.5836365742814,1.34929497099281e-05
"1509","1903_12_TeamNC_TeamA1",73,-85.083,340.2,2.009871,7,2349904,2349904,2344904,5000,1,-95.5302,281.4003,59.7205886435323,0.995359781324721
"1510","1903_12_TeamNC_TeamA1",96,86.1912,319.449,1.397877,8,3080904,3080904,3077604,3300,1,26.5353,334.0593,61.4189487935116,0.329078609075648
"1511","1903_12_TeamNC_TeamA1",122,30.0729,305.853,3.7377,8,4064054,4064054,4058304,5750,1,-10.5525,304.6194,40.6441249643783,0.99997512573681
"1512","1903_12_TeamNC_TeamA1",124,8.7687,298.5993,3.26031,8,4149404,4149404,4143354,6050,1,17.9001,315.4335,19.1513121117066,0.99999955456877
"1513","1903_12_TeamNC_TeamA1",135,-101.3499,140.6319,-0.505701,7,4485854,4491404,4484604,1250,0,-110.3895,276.7902,136.458041269285,1.24276387161979e-08
"1514","1903_12_TeamNC_TeamA1",143,-203.9148,281.2371,-1.6782,7,4778754,4779604,4774954,3800,0,-117.0615,269.8269,87.5995912372313,0.0667903816516847
"1515","1903_12_TeamNC_TeamA1",144,-180.6735,298.2708,0.9558,7,4841954,4841954,4835554,6400,1,-127.3896,259.3224,66.0011504579276,0.999909243358845
"1516","1903_12_TeamNC_TeamA1",146,60.0645,346.578,2.8038,8,5009754,5009754,5004854,4900,1,17.7258,311.8857,54.736835832737,0.996725016184535
"1517","1903_12_TeamNC_TeamA1",151,-4.98,383.547,2.7009,8,5123554,5123554,5118504,5050,1,-12.1362,313.122,70.7876530437336,0.98201377444219
"1518","1903_12_TeamNC_TeamA1",163,-30.3507,246.4764,4.59483,8,5569854,5569854,5563454,6400,1,22.1508,297.3414,73.1003127712187,0.999756275161844
"1519","1903_12_TeamNC_TeamA1",176,-29.13015,253.9281,-0.670767,8,6219404,6219804,6216154,3250,0,-7.0086,313.8915,63.9137881365398,0.22592572253117
"1520","1903_12_TeamNC_TeamA1",186,-35.9547,289.1094,-0.691233,8,6718554,6718954,6715654,2900,0,6.9162,312.726,48.9454580361651,0.413013852587171
"1521","1903_12_TeamNC_TeamA1",205,59.3631,229.3671,3.1968,9,7496354,7496354,7490254,6100,1,142.998,265.4775,91.0975163556614,0.991699880500991
"1522","1903_13_TeamNG_TeamA3",7,-44.6589,309.177,3.28197,8,144934,144934,138334,6600,1,-29.1903,324.8166,21.9971515001374,0.999999900087618
"1523","1903_13_TeamNG_TeamA3",28,44.2071,204.9051,-1.243797,8,718334,720784,715984,2350,0,4.4046,307.6452,110.180611517,2.11339385904593e-05
"1524","1903_13_TeamNG_TeamA3",43,-22.57476,370.122,3.51312,8,1188434,1188434,1182784,5650,1,-2.5836,315.4464,58.2156998884803,0.999595470062463
"1525","1903_13_TeamNG_TeamA3",84,-167.1768,255.5244,4.24665,7,2655734,2655734,2650534,5200,1,-104.946,262.4466,62.6146094891599,0.996505770082774
"1526","1903_13_TeamNG_TeamA3",87,19.37568,114.5172,-0.821001,8,2724484,2727734,2723634,850,0,22.3698,321.9753,207.479705056144,1.60132794407109e-13
"1527","1903_13_TeamNG_TeamA3",93,-9.6396,382.017,-0.8298,8,3004334,3004684,2998784,5550,0,3.9831,298.5624,84.5591403483384,0.978167946670512
"1528","1903_13_TeamNG_TeamA3",102,-2.811609,306.27,1.980885,8,3269234,3269234,3266184,3050,1,-3e-04,299.1369,7.66710987944482,0.997292409658609
"1529","1903_13_TeamNG_TeamA3",105,-136.8729,281.9928,4.65639,7,3369184,3369184,3364984,4200,1,-123.8058,248.94,35.5420411660613,0.997485260173527
"1530","1903_13_TeamNG_TeamA3",111,-82.0764,217.5066,0.367812,7,3563234,3563234,3558934,4300,1,-133.4166,231.3117,53.1638685767881,0.979655112386282
"1531","1903_13_TeamNG_TeamA3",125,123.6,168.9498,3.44043,9,4012834,4012834,4008884,3950,1,122.8425,239.694,70.7482553840729,0.555731314132499
"1532","1903_13_TeamNG_TeamA3",132,57.1845,302.49,5.29599,8,4288934,4288934,4282684,6250,1,4.2348,300.4635,52.9884650876018,0.999975148691833
"1533","1903_13_TeamNG_TeamA3",133,7.63944,302.334,6.63078,8,4324684,4324684,4319284,5400,1,0.9339,300.1773,7.04383571511999,0.999999228291232
"1534","1903_13_TeamNG_TeamA3",141,42.8847,332.847,5.39076,8,4608134,4608134,4602534,5600,1,26.7855,313.8456,24.9045667017115,0.999995340026227
"1535","1903_13_TeamNG_TeamA3",145,68.8134,365.604,-2.029839,8,4698734,4700684,4694984,3750,0,-13.2843,327.5535,90.48686587312,0.0387615636850839
"1536","1903_13_TeamNG_TeamA3",174,-119.7507,237.1401,1.763151,7,5828184,5828184,5825684,2500,1,-91.2414,254.0292,33.1364132835767,0.616219858161874
"1537","1903_13_TeamNG_TeamA3",177,226.0359,231.4545,2.94705,9,5890984,5890984,5885734,5250,1,130.7106,257.6478,98.8584937422172,0.685866830537284
"1538","1903_13_TeamNG_TeamA3",193,-61.0857,292.2891,1.344036,8,6435084,6435084,6431484,3600,1,3.2019,299.4795,64.6884639322963,0.466044704017429
"1539","1903_13_TeamNG_TeamA3",194,149.8983,225.8535,4.52901,9,6616634,6616634,6612384,4250,1,122.8119,234.3885,28.3992832648995,0.999214997774403
"1540","1903_14_TeamNG_TeamA3",22,-35.9352,204.411,-1.015995,8,732482,734732,730532,1950,0,-15.795,320.0535,117.383199233493,1.9608089760155e-06
"1541","1903_14_TeamNG_TeamA3",52,199.2579,234.918,5.5029,9,1644932,1644932,1639382,5550,1,133.7445,261.0465,70.5315822295942,0.996841701396981
"1542","1903_14_TeamNG_TeamA3",64,-167.124,250.7847,3.75213,7,2067751,2067751,2064001,3750,1,-126.459,252.0267,40.683962307032,0.97634918330201
"1543","1903_14_TeamNG_TeamA3",67,58.3464,195.3135,-0.684267,9,2158751,2160401,2156501,2250,0,128.2314,261.8502,96.4937597562143,0.000100670788830579
"1544","1903_14_TeamNG_TeamA3",87,57.8109,217.8537,-0.988305,9,2843972,2844922,2840472,3500,0,127.0491,262.4022,82.33162935039,0.0504375272095089
"1545","1903_14_TeamNG_TeamA3",126,96.2616,306.531,-0.433641,9,4955782,4958782,4952782,3000,0,129.0639,259.7352,57.1475089827194,0.240628056633083
"1546","1903_14_TeamNG_TeamA3",133,112.4448,247.9338,4.7892,9,5153232,5153232,5146532,6700,1,125.5947,255.3516,15.0978020536103,0.999999972879043
"1547","1903_14_TeamNG_TeamA3",150,-5.48295,263.124,-1.772373,8,5989271,5989821,5986021,3250,0,-6.3753,318.7959,55.6790511604903,0.478660700709607
"1548","1903_14_TeamNG_TeamA3",153,-59.0274,162.9153,-0.1001997,7,6082621,6084221,6081021,1600,0,-119.1387,236.7342,95.197680564707,1.29064208521254e-05
"1549","1903_14_TeamNG_TeamA3",173,-141.5232,220.0407,4.33356,7,6748721,6748721,6743221,5500,1,-115.2882,240.5487,33.2994487792216,0.999978861036887
"1550","1903_14_TeamNG_TeamA3",175,47.6847,397.608,3.89067,8,6936821,6936821,6930921,5900,1,7.4793,303.5667,102.275316156197,0.926894418954684
"1551","1903_14_TeamNG_TeamA3",182,47.934,208.9635,-1.472127,8,7107921,7110321,7105221,2700,0,5.9988,304.1973,104.05785727892,0.000165025968298823
"1552","1903_14_TeamNG_TeamA3",201,57.4674,334.917,1.02279,8,7824821,7824821,7820921,3900,1,-5.0004,324.4878,63.3324107347889,0.74725928435114
"1553","1903_14_TeamNG_TeamA3",203,-38.9958,221.4378,4.52148,8,8009871,8015571,8003321,6550,0,14.406,312.9372,105.94287349133,0.986130655836493
"1554","1903_15_TeamNG_TeamA3",4,11.15376,118.3197,0.1965858,8,101969,105569,100419,1550,0,7.6866,324.6882,206.397623510339,2.06542166135969e-12
"1555","1903_15_TeamNG_TeamA3",20,90.7344,145.5306,-1.264368,9,644519,646969,642569,1950,0,134.8335,262.056,124.590928505931,7.19094549765567e-07
"1556","1903_15_TeamNG_TeamA3",22,-104.4765,341.136,-1.4586,7,710519,711719,706019,4500,0,-118.6848,257.4849,84.8491739506049,0.537977377073013
"1557","1903_15_TeamNG_TeamA3",24,-207.8796,222.1281,-1.636209,7,785719,787219,781069,4650,0,-114.3054,264.8181,102.85216091867,0.137329530050094
"1558","1903_15_TeamNG_TeamA3",29,62.3646,137.0115,-0.1719477,9,921919,923569,920819,1100,0,133.0647,261.3117,143.000153356736,2.98548329373358e-09
"1559","1903_15_TeamNG_TeamA3",48,-85.2444,266.1975,2.768541,7,1672019,1672019,1669019,3000,1,-111.5076,256.6548,27.9431350698163,0.948593658601943
"1560","1903_15_TeamNG_TeamA3",55,113.4609,283.4499,5.37591,9,1783769,1783769,1780419,3350,1,137.7984,252.6393,39.2633032055379,0.927102035641862
"1561","1903_15_TeamNG_TeamA3",69,21.24708,117.6993,-0.913668,8,2084369,2087869,2083519,850,0,3.9705,306.4329,189.522695172521,1.94911970033165e-12
"1562","1903_15_TeamNG_TeamA3",90,-46.6422,320.25,4.83009,8,2906269,2906269,2899919,6350,1,4.4826,308.6754,52.4186659521205,0.999983721681046
"1563","1903_15_TeamNG_TeamA3",94,-7.11156,221.2329,-1.442433,8,2990919,2992619,2988219,2700,0,4.7529,304.6647,84.2711733769715,0.00258492142094698
"1564","1903_15_TeamNG_TeamA3",95,2.71338,251.8332,4.19811,8,3041419,3041419,3037469,3950,1,0.8682,306.9621,55.1597707069419,0.916318837460872
"1565","1903_15_TeamNG_TeamA3",111,-67.977,290.4489,4.04736,7,3529169,3529169,3525319,3850,1,-117.5679,252.6753,62.3386093827092,0.740864416244377
"1566","1903_15_TeamNG_TeamA3",125,-118.6785,160.5888,-0.7683,7,4016219,4019119,4014219,2000,0,-105.0939,276.2454,116.451665856354,2.65088301496359e-06
"1567","1903_15_TeamNG_TeamA3",133,11.46564,272.5743,-0.626841,8,4292869,4293219,4289519,3350,0,-7.0659,334.2543,64.4037295098009,0.277707080292783
"1568","1903_15_TeamNG_TeamA3",143,106.7154,259.9665,5.6556,9,4727519,4727519,4722069,5450,1,133.3398,254.5341,27.1729579751635,0.999989298554557
"1569","1903_15_TeamNG_TeamA3",151,-1.97058,281.2821,-0.592899,8,5001669,5001669,4998619,3050,1,25.6083,315.0864,43.6271168030206,0.711837567519889
"1570","1903_15_TeamNG_TeamA3",164,-53.0274,154.8912,-0.734913,7,5437969,5439919,5436719,1250,0,-119.0109,254.4147,119.410005127292,1.33292763597583e-07
"1571","1903_15_TeamNG_TeamA3",201,-6.18861,197.6265,-0.611004,8,6578769,6580869,6576369,2400,0,11.4759,324.306,127.905162654953,2.12976922962508e-06
"1572","1903_15_TeamNG_TeamA3",204,-41.1225,295.812,6.01515,8,6694669,6694669,6689869,4800,1,11.7309,323.3211,59.5838272887031,0.990984983875736
"1573","1903_15_TeamNG_TeamA3",223,17.10561,146.2881,-0.802125,8,7231969,7234419,7230619,1350,0,0.6084,305.9604,160.522276725301,6.15461450340777e-10
"1574","1903_15_TeamNG_TeamA3",250,99.6018,216.9405,5.8092,9,8468869,8468869,8462819,6050,1,126.3288,261.4437,51.912111681572,0.999957450761951
"1575","1903_15_TeamNG_TeamA3",258,-17.50377,254.4792,-0.71784,8,8747569,8748169,8744419,3150,0,16.8819,314.019,68.7558149205498,0.0954249794257658
"1576","1903_15_TeamNG_TeamA3",268,126.1728,230.6643,4.90773,9,9106719,9106719,9102419,4300,1,130.4448,247.6014,17.4675510707712,0.999855535462437
"1577","1903_15_TeamNG_TeamA3",285,-173.3181,233.1516,-0.8829,7,9752369,9752819,9747719,4650,0,-127.5012,247.0383,47.8751372060697,0.997022425020942
"1578","1903_15_TeamNG_TeamA3",301,195.4536,212.9223,-0.715632,9,10362769,10365969,10359619,3150,0,118.2717,236.1087,80.5894213440573,0.0199174116168735
"1579","1903_16_TeamNI_TeamA3",14,-32.4897,264.3369,-0.628659,8,422918,422968,419418,3500,0,-10.0638,297.0717,39.6798200833875,0.952606256210811
"1580","1903_16_TeamNI_TeamA3",26,185.8572,214.5987,5.7105,9,774568,774568,769718,4850,1,136.5369,246.3603,58.6625197775377,0.99330662339034
"1581","1903_16_TeamNI_TeamA3",41,15.98841,383.079,3.70644,8,1187418,1187418,1183118,4300,1,-15.6681,327.2805,64.152998586427,0.912534503396177
"1582","1903_16_TeamNI_TeamA3",44,-112.1994,301.857,-0.7224,7,1274968,1275818,1270818,4150,0,-113.9976,269.3949,32.5118664436541,0.998040088625303
"1583","1903_16_TeamNI_TeamA3",54,-76.2351,238.2201,-1.982295,8,1656368,1660218,1654168,2200,0,-13.4154,288.5127,80.4714876391011,0.000787720040989113
"1584","1903_16_TeamNI_TeamA3",56,14.82027,337.776,6.89727,8,1725518,1725518,1721518,4000,1,11.718,289.8237,48.0525457644327,0.972195956702359
"1585","1903_16_TeamNI_TeamA3",63,155.2254,187.8537,-1.651473,9,1917568,1919018,1915218,2350,0,138.1599,242.8593,57.5920768996049,0.0308970910321709
"1586","1903_16_TeamNI_TeamA3",71,-115.6287,144.9825,-2.250831,7,2213218,2215418,2210868,2350,0,-114.2379,250.6878,105.714449214523,3.93474390456167e-05
"1587","1903_16_TeamNI_TeamA3",75,-82.1742,309.783,5.73498,8,2321568,2321568,2317318,4250,1,-25.3647,319.2009,57.5848602556262,0.956361510112918
"1588","1903_16_TeamNI_TeamA3",78,90.4494,207.5526,-0.958758,9,2416118,2416118,2410318,5800,1,121.7607,253.5345,55.6303211863818,0.999831409846676
"1589","1903_16_TeamNI_TeamA3",100,86.4015,312.807,6.53922,9,3055018,3055018,3050118,4900,1,126.5199,245.8476,78.0579737561769,0.922190687519074
"1590","1903_16_TeamNI_TeamA3",107,-12.60261,280.6911,4.33077,8,3292618,3292618,3288368,4250,1,-10.7556,304.6695,24.0494306065674,0.99957134115324
"1591","1903_16_TeamNI_TeamA3",111,-89.0649,190.6788,-2.337171,7,3364818,3366368,3362718,2100,0,-114.5766,269.9226,83.2491842322193,0.000379626036264393
"1592","1903_16_TeamNI_TeamA3",113,-169.0263,251.64,-0.9468,7,3420118,3420768,3415868,4250,0,-119.8128,224.784,56.0643676344432,0.964387890208651
"1593","1903_16_TeamNI_TeamA3",116,-51.2139,285.2502,3.82914,8,3543718,3543718,3538818,4900,1,-20.8962,301.3323,34.3190453494849,0.999808372536119
"1594","1903_16_TeamNI_TeamA3",126,-110.7168,303.735,-0.7122,7,3897868,3899368,3893568,4300,0,-121.3686,222.3861,82.0433079199639,0.463846888179591
"1595","1903_16_TeamNI_TeamA3",131,-15.07839,239.946,5.35686,8,4085118,4085118,4079268,5850,1,-18.0369,281.2884,41.4481220223559,0.9999802737708
"1596","1903_16_TeamNI_TeamA3",136,137.7291,282.8841,5.1558,9,4364718,4364718,4359418,5300,1,134.427,269.2335,14.0443136097853,0.999997116770215
"1597","1903_16_TeamNI_TeamA3",159,-165.0846,161.1159,4.413,7,5120218,5120218,5114818,5400,1,-117.2742,258.7386,108.701545083085,0.481672357433445
"1598","1903_16_TeamNI_TeamA3",173,61.9473,329.727,4.2975,8,5464668,5464668,5458668,6000,1,-7.7847,291.9537,79.3055736811102,0.997718152872838
"1599","1903_16_TeamNI_TeamA3",185,14.85105,339.237,4.35468,8,5860918,5860918,5857268,3650,1,14.8284,291.1695,48.0675053364796,0.912858613202115
"1600","1903_16_TeamNI_TeamA3",204,133.1115,169.2876,-2.363694,9,6480018,6481268,6477718,2300,0,137.7729,247.4244,78.2757188673474,0.00150688304517472
"1601","1903_16_TeamNI_TeamA3",221,-74.7141,314.442,5.61894,8,6975068,6975068,6968768,6300,1,-17.0385,286.9869,63.87689215491,0.999904767413558
"1602","1903_16_TeamNI_TeamA3",226,48.7686,319.572,5.29254,8,7077568,7077568,7072068,5500,1,-8.853,284.5899,67.4091693093009,0.99756949253384
"1603","1903_16_TeamNI_TeamA3",245,61.461,273.456,2.592135,8,7742218,7742218,7737468,4750,1,19.4721,307.2936,53.9263469648186,0.995108163883004
"1604","1903_16_TeamNI_TeamA3",262,-142.5567,211.2303,-3.27102,7,8392671,8393121,8390371,2300,0,-125.4813,246.5844,39.2617074510266,0.256067414082659
"1605","1903_17_TeamNI_TeamA3",22,44.0286,299.5311,4.34655,8,475769,475769,471569,4200,1,25.7838,304.4118,18.8863432016365,0.999751815595841
"1606","1903_17_TeamNI_TeamA3",27,-14.99046,365.205,4.30935,8,958633,958633,954883,3750,1,-7.1403,321.045,44.8523200294656,0.958524812339401
"1607","1903_17_TeamNI_TeamA3",31,108.8679,235.5903,-0.558915,9,1080683,1080683,1078233,2450,1,110.256,270.375,34.8123853779082,0.517091312765341
"1608","1903_17_TeamNI_TeamA3",40,168.4161,156.2502,3.4995,9,1365883,1365883,1361383,4500,1,129.6087,241.6227,93.7788784908947,0.251510866234286
"1609","1903_17_TeamNI_TeamA3",55,4.65681,115.4577,-0.738732,8,1839483,1842283,1838533,950,0,11.2464,311.2683,195.921447954858,1.12820617686115e-12
"1610","1903_17_TeamNI_TeamA3",63,60.6894,271.6692,3.16977,9,2160283,2160283,2154483,5800,1,133.1907,244.7334,77.3432338561687,0.996550331954086
"1611","1903_17_TeamNI_TeamA3",85,-14.46465,380.124,-1.853496,8,2875533,2878633,2871833,3700,0,-11.5989,330.0957,50.1103115531374,0.903491697069059
"1612","1903_17_TeamNI_TeamA3",100,22.03632,390.321,4.6965,8,3675763,3675763,3670963,4800,1,3.7539,320.7108,71.9710137839978,0.951470956039248
"1613","1903_17_TeamNI_TeamA3",127,-50.0727,144.8493,1.71246,7,4614363,4616713,4613063,1300,0,-119.253,248.9919,125.026377388334,7.24425000456176e-08
"1614","1903_17_TeamNI_TeamA3",141,-13.17345,332.409,3.75966,8,5128913,5128913,5123813,5100,1,18.8082,297.6069,47.2653372053189,0.999416312438552
"1615","1903_17_TeamNI_TeamA3",146,-13.54215,122.9472,-1.289355,8,5234963,5238563,5233313,1650,0,16.5486,321.9846,201.299130237372,5.92209873224956e-12
"1616","1903_17_TeamNI_TeamA3",154,-38.0784,274.2723,-0.514923,8,5456413,5456863,5453813,2600,0,-3.1095,320.2926,57.7987195299342,0.068178805851598
"1617","1903_17_TeamNI_TeamA3",159,-16.11432,231.6753,-0.841563,8,5749013,5750913,5744313,4700,0,-3.7212,317.1033,86.3222602075177,0.653567411240498
"1618","1903_17_TeamNI_TeamA3",163,-56.9565,357.924,-0.804597,8,5855013,5858013,5851113,3900,0,11.0964,323.412,76.3038356991967,0.327123701452318
"1619","1903_17_TeamNI_TeamA3",164,-37.1448,247.3419,-0.670356,7,5906563,5906963,5902513,4050,0,-111.4146,246.3987,74.2757889105192,0.51916622433126
"1620","1903_17_TeamNI_TeamA3",248,76.7094,357.249,2.646222,8,8663907,8663907,8659907,4000,1,21.3327,340.9521,57.7249326764441,0.90098716352332
"1621","1903_17_TeamNI_TeamA3",258,55.9287,256.4118,2.414397,8,9109407,9109407,9104457,4950,1,15.7242,297.9339,57.7969429006414,0.995782011669472
"1622","1903_18_TeamNI_TeamA3",17,-20.2824,244.4721,-0.517917,8,416516,417266,413666,2850,0,9.0654,296.1504,59.4301275089495,0.121042546670186
"1623","1903_18_TeamNI_TeamA3",38,-41.2608,297.7245,1.416213,8,1105981,1105981,1102831,3150,1,-9.6894,305.0847,32.4179863964436,0.943112889506605
"1624","1903_18_TeamNI_TeamA3",44,-101.2752,294.6117,6.2613,7,1332181,1332181,1325731,6450,1,-115.5384,238.6056,57.793789557789,0.999975611457985
"1625","1903_18_TeamNI_TeamA3",55,-155.0175,244.0614,4.23627,7,1676231,1676231,1672781,3450,1,-116.3133,249.4971,39.0840367941952,0.948423559282006
"1626","1903_18_TeamNI_TeamA3",62,-13.11402,141.6867,-0.408318,8,1920731,1923781,1919381,1350,0,-5.9442,304.2702,162.741515266027,4.51924161968907e-10
"1627","1903_18_TeamNI_TeamA3",83,-17.45394,279.945,3.78051,8,2658731,2658731,2655381,3350,1,5.4699,299.9214,30.4065617475176,0.977590843481919
"1628","1903_18_TeamNI_TeamA3",86,-114.621,228.7797,4.27194,7,2718081,2718081,2715181,2900,1,-109.1355,237.3753,10.1968156602932,0.993575823980096
"1629","1903_18_TeamNI_TeamA3",100,87.2511,281.3178,4.31271,9,3095331,3095331,3092531,2800,1,124.6749,262.2396,42.0061724235856,0.567204939338491
"1630","1903_18_TeamNI_TeamA3",101,95.9907,270.7512,3.75348,9,3240881,3240881,3237631,3250,1,128.9928,263.1909,33.8570043048702,0.950340428677439
"1631","1903_18_TeamNI_TeamA3",108,77.2473,338.904,-2.074677,8,3381781,3384731,3378131,3650,0,-2.2647,311.6814,84.0430133607785,0.0655118574192257
"1632","1903_18_TeamNI_TeamA3",110,154.995,171.5745,-0.705102,9,3451531,3453631,3447181,4350,0,124.8816,248.2908,82.4148502713558,0.493829870358759
"1633","1903_18_TeamNI_TeamA3",125,-123.5838,194.2866,6.0312,7,4053981,4053981,4048031,5950,1,-119.7696,245.7684,51.6229004694622,0.999942362076723
"1634","1903_18_TeamNI_TeamA3",132,-79.4412,290.6223,3.3639,7,4177581,4177581,4174431,3150,1,-112.8882,263.5023,43.0603786444105,0.790341363781577
"1635","1903_18_TeamNI_TeamA3",152,-21.52716,349.125,3.75039,8,4707381,4707381,4702831,4550,1,8.6088,300.1011,57.5457979033361,0.984077722017762
"1636","1903_18_TeamNI_TeamA3",177,-57.3513,181.6533,-2.378019,7,5445031,5446381,5442881,2150,0,-128.4486,247.1601,96.674541186033,6.96123922790071e-05
"1637","1903_18_TeamNI_TeamA3",183,17.99514,131.1462,0.2566683,8,5884731,5887631,5883731,1000,0,7.1514,304.6257,173.818076210265,2.9041099510154e-11
"1638","1903_18_TeamNI_TeamA3",188,-56.3436,264.6564,-0.713007,8,6009931,6011531,6007231,2700,0,-2.6466,301.458,65.0978154131151,0.0360178024826541
"1639","1903_18_TeamNI_TeamA3",191,8.01885,245.496,-1.722942,8,6102481,6102931,6100081,2400,0,8.3709,294.3162,48.8214693269518,0.113730900853243
"1640","1903_18_TeamNI_TeamA3",192,122.4789,230.3709,3.15402,9,6150331,6150331,6147581,2750,1,127.7775,215.2788,15.9952069186366,0.976306747397636
"1641","1903_18_TeamNI_TeamA3",201,-71.8134,219.0876,4.49577,7,6561381,6561381,6558181,3200,1,-111.3285,234.2259,42.3156147881606,0.83237132600972
"1642","1903_18_TeamNI_TeamA3",228,-47.0568,339.177,5.58351,8,7681431,7681431,7677831,3600,1,-5.7564,300.3039,56.7172014804151,0.72578739497719
"1643","1903_18_TeamNI_TeamA3",241,-130.536,201.4977,0.635085,7,8119881,8119881,8116981,2900,1,-124.7763,248.4462,47.3004841025967,0.469392257470299
"1644","1903_18_TeamNI_TeamA3",246,-176.8713,255.633,-1.2504,7,8274031,8275881,8268531,5500,0,-122.3586,243.6924,55.8051287038208,0.999515636332617
"1645","1903_18_TeamNI_TeamA3",247,132.6066,299.5386,4.35414,9,8324881,8324881,8321231,3650,1,121.8621,258.3762,42.541596749652,0.957633450542038
"1646","1903_19_TeamNL_TeamB",21,-62.9661,308.664,5.42706,8,666851,666851,663051,3800,1,-6.4158,296.5506,57.8331296892188,0.818410426168937
"1647","1903_19_TeamNL_TeamB",29,7.84434,252.2295,-2.546751,8,909051,909451,906601,2450,0,-3.0327,300.9474,49.91736951775,0.115698233606656
"1648","1903_19_TeamNL_TeamB",41,59.4792,179.9697,-0.320898,9,1221001,1222451,1219551,1450,0,131.0682,253.3452,102.513164624111,2.7841463738553e-06
"1649","1903_19_TeamNL_TeamB",43,-52.9998,271.2264,5.84361,8,1384451,1384451,1380101,4350,1,-20.3802,320.1753,58.8220461678272,0.962987969135182
"1650","1903_19_TeamNL_TeamB",52,141.1569,181.7865,3.60681,9,1562301,1562301,1556751,5550,1,107.8275,274.4382,98.4641377215583,0.866122706191887
"1651","1903_19_TeamNL_TeamB",64,-27.02319,297.7641,3.59316,8,2074301,2074301,2070601,3700,1,-21.3192,313.308,16.5574251962707,0.998999536953651
"1652","1903_19_TeamNL_TeamB",72,-84.0891,270.2853,4.07118,7,2329201,2329201,2324701,4500,1,-127.1205,242.2467,51.3601448198893,0.991941757844286
"1653","1903_19_TeamNL_TeamB",92,-119.0118,230.3448,-1.117581,7,2963151,2963601,2960651,2500,0,-135.2694,260.7747,34.5005561081267,0.570448736460212
"1654","1903_19_TeamNL_TeamB",95,79.4397,368.382,5.0604,8,3091951,3091951,3085801,6150,1,-33.6141,328.5333,119.871099878703,0.721223524986551
"1655","1903_19_TeamNL_TeamB",102,127.3584,321.837,5.33034,9,3311401,3311401,3307151,4250,1,118.2846,270.1782,52.4496469376105,0.978158910714598
"1656","1903_19_TeamNL_TeamB",107,-109.2609,365.667,-0.3369,7,3554851,3558551,3549951,4900,0,-130.0281,251.6787,115.864615533518,0.0579122108844975
"1657","1903_19_TeamNL_TeamB",118,71.0547,318.027,4.84542,8,3909451,3909451,3905901,3550,1,7.5024,310.2336,64.0283680789226,0.44619533368466
"1658","1903_19_TeamNL_TeamB",119,-36.6582,242.106,4.5456,8,3959901,3959901,3953301,6600,1,-6.3753,303.2481,68.2305681115144,0.99993776508029
"1659","1903_19_TeamNL_TeamB",122,-146.2656,177.8307,-0.552165,7,4181701,4183151,4179051,2650,0,-138.9126,264.7299,87.2097332276621,0.00144769772587536
"1660","1903_19_TeamNL_TeamB",132,51.5841,270.9855,5.24025,9,4517651,4517651,4512651,5000,1,122.5839,254.2752,72.9397403760803,0.971490515652711
"1661","1903_19_TeamNL_TeamB",135,1.066683,148.7775,0.309768,8,4707601,4710051,4706301,1300,0,-11.0859,298.2984,150.013948719384,2.23714321438545e-09
"1662","1903_19_TeamNL_TeamB",141,101.7576,182.2023,-0.332766,9,4839201,4840301,4837401,1800,0,125.7648,247.5315,69.6006467245815,0.000903988052185053
"1663","1903_19_TeamNL_TeamB",164,-23.59161,294.4956,2.232411,8,5632551,5632551,5629251,3300,1,-32.0628,326.604,33.2070837409143,0.961356718149694
"1664","1903_19_TeamNL_TeamB",170,-57.1146,280.8627,5.13678,8,5809901,5809901,5805051,4850,1,-28.8015,329.1861,56.0069872352548,0.995365119344938
"1665","1903_19_TeamNL_TeamB",178,-192.2541,230.0628,-0.468681,7,6192951,6195051,6189901,3050,0,-134.8596,259.1052,64.3240983458766,0.121731545050601
"1666","1903_19_TeamNL_TeamB",187,31.6704,312.111,3.54897,8,6464951,6464951,6460101,4850,1,-10.5819,300.405,43.843896853382,0.999143904447487
